,Unnamed: 0,category,message
4582,,Mental Health/Bullying,My friend hanging
4583,,Mental Health/Bullying,My friend slit wrists
4584,,Mental Health/Bullying,My friend jumped
4585,,Mental Health/Bullying,My friend jump off
4586,,Mental Health/Bullying,My friend phone calls
4587,,Mental Health/Bullying,My friend prank
4588,,Mental Health/Bullying,My friend pranked
4589,,Mental Health/Bullying,My friend pranking
4590,,Mental Health/Bullying,My friend calling
4591,,Mental Health/Bullying,My friend prank calls
4592,,Mental Health/Bullying,My friend attempted suicide
4593,,Mental Health/Bullying,My friend loitering
4594,,Mental Health/Bullying,My friend standing around
4595,,Mental Health/Bullying,My friend sleeping
4596,,Mental Health/Bullying,My friend suicide
4597,,Mental Health/Bullying,My friend needs help
4598,,Mental Health/Bullying,My friend issues
4599,,Mental Health/Bullying,My friend paranoid
4600,,Mental Health/Bullying,My friend weird
4601,,Mental Health/Bullying,My friend something wrong
4602,,Mental Health/Bullying,My friend ghosts
4603,,Mental Health/Bullying,My friend demons
4604,,Mental Health/Bullying,My friend freaking out
4605,,Mental Health/Bullying,My friend screaming
4606,,Mental Health/Bullying,My friend not OK
4607,,Mental Health/Bullying,My friend crazy
4608,,Mental Health/Bullying,My friend mental
4609,,Mental Health/Bullying,My friend gone mad
4610,,Mental Health/Bullying,My friend lost it
4611,,Mental Health/Bullying,My friend losing it
4612,,Mental Health/Bullying,My friend out of it
4613,,Mental Health/Bullying,a person isn't ok
4614,,Mental Health/Bullying,a person shouting
4615,,Mental Health/Bullying,a person yelling at no one
4616,,Mental Health/Bullying,a person has mental health issues
4617,,Mental Health/Bullying,a person hurting himself
4618,,Mental Health/Bullying,a person hurting herself
4619,,Mental Health/Bullying,a person self harm
4620,,Mental Health/Bullying,a person cutting
4621,,Mental Health/Bullying,a person kill myself
4622,,Mental Health/Bullying,a person kill themselves
4623,,Mental Health/Bullying,a person going to kill himself
4624,,Mental Health/Bullying,a person going to kill herself
4625,,Mental Health/Bullying,a person hanging
4626,,Mental Health/Bullying,a person slit wrists
4627,,Mental Health/Bullying,a person jumped
4628,,Mental Health/Bullying,a person jump off
4629,,Mental Health/Bullying,a person phone calls
4630,,Mental Health/Bullying,a person prank
4631,,Mental Health/Bullying,a person pranked
4632,,Mental Health/Bullying,a person pranking
4633,,Mental Health/Bullying,a person calling
4634,,Mental Health/Bullying,a person prank calls
4635,,Mental Health/Bullying,a person attempted suicide
4636,,Mental Health/Bullying,a person loitering
4637,,Mental Health/Bullying,a person standing around
4638,,Mental Health/Bullying,a person sleeping
4639,,Mental Health/Bullying,a person suicide
4640,,Mental Health/Bullying,a person needs help
4641,,Mental Health/Bullying,a person issues
4642,,Mental Health/Bullying,a person paranoid
4643,,Mental Health/Bullying,a person weird
4644,,Mental Health/Bullying,a person something wrong
4645,,Mental Health/Bullying,a person ghosts
4646,,Mental Health/Bullying,a person demons
4647,,Mental Health/Bullying,a person freaking out
4648,,Mental Health/Bullying,a person screaming
4649,,Mental Health/Bullying,a person not OK
4650,,Mental Health/Bullying,a person crazy
4651,,Mental Health/Bullying,a person mental
4652,,Mental Health/Bullying,a person gone mad
4653,,Mental Health/Bullying,a person lost it
4654,,Mental Health/Bullying,a person losing it
4655,,Mental Health/Bullying,a person out of it
4656,,Mental Health/Bullying,My isn't ok
4657,,Mental Health/Bullying,My shouting
4658,,Mental Health/Bullying,My yelling at no one
4659,,Mental Health/Bullying,My has mental health issues
4660,,Mental Health/Bullying,My hurting himself
4661,,Mental Health/Bullying,My hurting herself
4662,,Mental Health/Bullying,My self harm
4663,,Mental Health/Bullying,My cutting
4664,,Mental Health/Bullying,My kill myself
4665,,Mental Health/Bullying,My kill themselves
4666,,Mental Health/Bullying,My going to kill himself
4667,,Mental Health/Bullying,My going to kill herself
4668,,Mental Health/Bullying,My hanging
4669,,Mental Health/Bullying,My slit wrists
4670,,Mental Health/Bullying,My jumped
4671,,Mental Health/Bullying,My jump off
4672,,Mental Health/Bullying,My phone calls
4673,,Mental Health/Bullying,My prank
4674,,Mental Health/Bullying,My pranked
4675,,Mental Health/Bullying,My pranking
4676,,Mental Health/Bullying,My calling
4677,,Mental Health/Bullying,My prank calls
4678,,Mental Health/Bullying,My attempted suicide
4679,,Mental Health/Bullying,My loitering
4680,,Mental Health/Bullying,My standing around
4681,,Mental Health/Bullying,My sleeping
4682,,Mental Health/Bullying,My suicide
4683,,Mental Health/Bullying,My needs help
4684,,Mental Health/Bullying,My issues
4685,,Mental Health/Bullying,My paranoid
4686,,Mental Health/Bullying,My weird
4687,,Mental Health/Bullying,My something wrong
4688,,Mental Health/Bullying,My ghosts
4689,,Mental Health/Bullying,My demons
4690,,Mental Health/Bullying,My freaking out
4691,,Mental Health/Bullying,My screaming
4692,,Mental Health/Bullying,My not OK
4693,,Mental Health/Bullying,My crazy
4694,,Mental Health/Bullying,My mental
4695,,Mental Health/Bullying,My gone mad
4696,,Mental Health/Bullying,My lost it
4697,,Mental Health/Bullying,My losing it
4698,,Mental Health/Bullying,My out of it
4699,,Mental Health/Bullying,I isn't ok
4700,,Mental Health/Bullying,I shouting
4701,,Mental Health/Bullying,I yelling at no one
4702,,Mental Health/Bullying,I has mental health issues
4703,,Mental Health/Bullying,I hurting himself
4704,,Mental Health/Bullying,I hurting herself
4705,,Mental Health/Bullying,I self harm
4706,,Mental Health/Bullying,I cutting
4707,,Mental Health/Bullying,I kill myself
4708,,Mental Health/Bullying,I kill themselves
4709,,Mental Health/Bullying,I going to kill himself
4710,,Mental Health/Bullying,I going to kill herself
4711,,Mental Health/Bullying,I hanging
4712,,Mental Health/Bullying,I slit wrists
4713,,Mental Health/Bullying,I jumped
4714,,Mental Health/Bullying,I jump off
4715,,Mental Health/Bullying,I phone calls
4716,,Mental Health/Bullying,I prank
4717,,Mental Health/Bullying,I pranked
4718,,Mental Health/Bullying,I pranking
4719,,Mental Health/Bullying,I calling
4720,,Mental Health/Bullying,I prank calls
4721,,Mental Health/Bullying,I attempted suicide
4722,,Mental Health/Bullying,I loitering
4723,,Mental Health/Bullying,I standing around
4724,,Mental Health/Bullying,I sleeping
4725,,Mental Health/Bullying,I suicide
4726,,Mental Health/Bullying,I needs help
4727,,Mental Health/Bullying,I issues
4728,,Mental Health/Bullying,I paranoid
4729,,Mental Health/Bullying,I weird
4730,,Mental Health/Bullying,I something wrong
4731,,Mental Health/Bullying,I ghosts
4732,,Mental Health/Bullying,I demons
4733,,Mental Health/Bullying,I freaking out
4734,,Mental Health/Bullying,I screaming
4735,,Mental Health/Bullying,I not OK
4736,,Mental Health/Bullying,I crazy
4737,,Mental Health/Bullying,I mental
4738,,Mental Health/Bullying,I gone mad
4739,,Mental Health/Bullying,I lost it
4740,,Mental Health/Bullying,I losing it
4741,,Mental Health/Bullying,I out of it
4742,,Mental Health/Bullying,We isn't ok
4743,,Mental Health/Bullying,We shouting
4744,,Mental Health/Bullying,We yelling at no one
4745,,Mental Health/Bullying,We has mental health issues
4746,,Mental Health/Bullying,We hurting himself
4747,,Mental Health/Bullying,We hurting herself
4748,,Mental Health/Bullying,We self harm
4749,,Mental Health/Bullying,We cutting
4750,,Mental Health/Bullying,We kill myself
4751,,Mental Health/Bullying,We kill themselves
4752,,Mental Health/Bullying,We going to kill himself
4753,,Mental Health/Bullying,We going to kill herself
4754,,Mental Health/Bullying,We hanging
4755,,Mental Health/Bullying,We slit wrists
4756,,Mental Health/Bullying,We jumped
4757,,Mental Health/Bullying,We jump off
4758,,Mental Health/Bullying,We phone calls
4759,,Mental Health/Bullying,We prank
4760,,Mental Health/Bullying,We pranked
4761,,Mental Health/Bullying,We pranking
4762,,Mental Health/Bullying,We calling
4763,,Mental Health/Bullying,We prank calls
4764,,Mental Health/Bullying,We attempted suicide
4765,,Mental Health/Bullying,We loitering
4766,,Mental Health/Bullying,We standing around
4767,,Mental Health/Bullying,We sleeping
4768,,Mental Health/Bullying,We suicide
4769,,Mental Health/Bullying,We needs help
4770,,Mental Health/Bullying,We issues
4771,,Mental Health/Bullying,We paranoid
4772,,Mental Health/Bullying,We weird
4773,,Mental Health/Bullying,We something wrong
4774,,Mental Health/Bullying,We ghosts
4775,,Mental Health/Bullying,We demons
4776,,Mental Health/Bullying,We freaking out
4777,,Mental Health/Bullying,We screaming
4778,,Mental Health/Bullying,We not OK
4779,,Mental Health/Bullying,We crazy
4780,,Mental Health/Bullying,We mental
4781,,Mental Health/Bullying,We gone mad
4782,,Mental Health/Bullying,We lost it
4783,,Mental Health/Bullying,We losing it
4784,,Mental Health/Bullying,We out of it
4785,,Mental Health/Bullying,men isn't ok
4786,,Mental Health/Bullying,men shouting
4787,,Mental Health/Bullying,men yelling at no one
4788,,Mental Health/Bullying,men has mental health issues
4789,,Mental Health/Bullying,men hurting himself
4790,,Mental Health/Bullying,men hurting herself
4791,,Mental Health/Bullying,men self harm
4792,,Mental Health/Bullying,men cutting
4793,,Mental Health/Bullying,men kill myself
4794,,Mental Health/Bullying,men kill themselves
4795,,Mental Health/Bullying,men going to kill himself
4796,,Mental Health/Bullying,men going to kill herself
4797,,Mental Health/Bullying,men hanging
4798,,Mental Health/Bullying,men slit wrists
4799,,Mental Health/Bullying,men jumped
4800,,Mental Health/Bullying,men jump off
4801,,Mental Health/Bullying,men phone calls
4802,,Mental Health/Bullying,men prank
4803,,Mental Health/Bullying,men pranked
4804,,Mental Health/Bullying,men pranking
4805,,Mental Health/Bullying,men calling
4806,,Mental Health/Bullying,men prank calls
4807,,Mental Health/Bullying,men attempted suicide
4808,,Mental Health/Bullying,men loitering
4809,,Mental Health/Bullying,men standing around
4810,,Mental Health/Bullying,men sleeping
4811,,Mental Health/Bullying,men suicide
4812,,Mental Health/Bullying,men needs help
4813,,Mental Health/Bullying,men issues
4814,,Mental Health/Bullying,men paranoid
4815,,Mental Health/Bullying,men weird
4816,,Mental Health/Bullying,men something wrong
4817,,Mental Health/Bullying,men ghosts
4818,,Mental Health/Bullying,men demons
4819,,Mental Health/Bullying,men freaking out
4820,,Mental Health/Bullying,men screaming
4821,,Mental Health/Bullying,men not OK
4822,,Mental Health/Bullying,men crazy
4823,,Mental Health/Bullying,men mental
4824,,Mental Health/Bullying,men gone mad
4825,,Mental Health/Bullying,men lost it
4826,,Mental Health/Bullying,men losing it
4827,,Mental Health/Bullying,men out of it
4828,,Mental Health/Bullying,women isn't ok
4829,,Mental Health/Bullying,women shouting
4830,,Mental Health/Bullying,women yelling at no one
4831,,Mental Health/Bullying,women has mental health issues
4832,,Mental Health/Bullying,women hurting himself
4833,,Mental Health/Bullying,women hurting herself
4834,,Mental Health/Bullying,women self harm
4835,,Mental Health/Bullying,women cutting
4836,,Mental Health/Bullying,women kill myself
4837,,Mental Health/Bullying,women kill themselves
4838,,Mental Health/Bullying,women going to kill himself
4839,,Mental Health/Bullying,women going to kill herself
4840,,Mental Health/Bullying,women hanging
4841,,Mental Health/Bullying,women slit wrists
4842,,Mental Health/Bullying,women jumped
4843,,Mental Health/Bullying,women jump off
4844,,Mental Health/Bullying,women phone calls
4845,,Mental Health/Bullying,women prank
4846,,Mental Health/Bullying,women pranked
4847,,Mental Health/Bullying,women pranking
4848,,Mental Health/Bullying,women calling
4849,,Mental Health/Bullying,women prank calls
4850,,Mental Health/Bullying,women attempted suicide
4851,,Mental Health/Bullying,women loitering
4852,,Mental Health/Bullying,women standing around
4853,,Mental Health/Bullying,women sleeping
4854,,Mental Health/Bullying,women suicide
4855,,Mental Health/Bullying,women needs help
4856,,Mental Health/Bullying,women issues
4857,,Mental Health/Bullying,women paranoid
4858,,Mental Health/Bullying,women weird
4859,,Mental Health/Bullying,women something wrong
4860,,Mental Health/Bullying,women ghosts
4861,,Mental Health/Bullying,women demons
4862,,Mental Health/Bullying,women freaking out
4863,,Mental Health/Bullying,women screaming
4864,,Mental Health/Bullying,women not OK
4865,,Mental Health/Bullying,women crazy
4866,,Mental Health/Bullying,women mental
4867,,Mental Health/Bullying,women gone mad
4868,,Mental Health/Bullying,women lost it
4869,,Mental Health/Bullying,women losing it
4870,,Mental Health/Bullying,women out of it
4871,,Mental Health/Bullying,a guy isn't ok
4872,,Mental Health/Bullying,a guy shouting
4873,,Mental Health/Bullying,a guy yelling at no one
4874,,Mental Health/Bullying,a guy has mental health issues
4875,,Mental Health/Bullying,a guy hurting himself
4876,,Mental Health/Bullying,a guy hurting herself
4877,,Mental Health/Bullying,a guy self harm
4878,,Mental Health/Bullying,a guy cutting
4879,,Mental Health/Bullying,a guy kill myself
4880,,Mental Health/Bullying,a guy kill themselves
4881,,Mental Health/Bullying,a guy going to kill himself
4882,,Mental Health/Bullying,a guy going to kill herself
4883,,Mental Health/Bullying,a guy hanging
4884,,Mental Health/Bullying,a guy slit wrists
4885,,Mental Health/Bullying,a guy jumped
4886,,Mental Health/Bullying,a guy jump off
4887,,Mental Health/Bullying,a guy phone calls
4888,,Mental Health/Bullying,a guy prank
4889,,Mental Health/Bullying,a guy pranked
4890,,Mental Health/Bullying,a guy pranking
4891,,Mental Health/Bullying,a guy calling
4892,,Mental Health/Bullying,a guy prank calls
4893,,Mental Health/Bullying,a guy attempted suicide
4894,,Mental Health/Bullying,a guy loitering
4895,,Mental Health/Bullying,a guy standing around
4896,,Mental Health/Bullying,a guy sleeping
4897,,Mental Health/Bullying,a guy suicide
4898,,Mental Health/Bullying,a guy needs help
4899,,Mental Health/Bullying,a guy issues
4900,,Mental Health/Bullying,a guy paranoid
4901,,Mental Health/Bullying,a guy weird
4902,,Mental Health/Bullying,a guy something wrong
4903,,Mental Health/Bullying,a guy ghosts
4904,,Mental Health/Bullying,a guy demons
4905,,Mental Health/Bullying,a guy freaking out
4906,,Mental Health/Bullying,a guy screaming
4907,,Mental Health/Bullying,a guy not OK
4908,,Mental Health/Bullying,a guy crazy
4909,,Mental Health/Bullying,a guy mental
4910,,Mental Health/Bullying,a guy gone mad
4911,,Mental Health/Bullying,a guy lost it
4912,,Mental Health/Bullying,a guy losing it
4913,,Mental Health/Bullying,a guy out of it
4914,,Mental Health/Bullying,that person isn't ok
4915,,Mental Health/Bullying,that person shouting
4916,,Mental Health/Bullying,that person yelling at no one
4917,,Mental Health/Bullying,that person has mental health issues
4918,,Mental Health/Bullying,that person hurting himself
4919,,Mental Health/Bullying,that person hurting herself
4920,,Mental Health/Bullying,that person self harm
4921,,Mental Health/Bullying,that person cutting
4922,,Mental Health/Bullying,that person kill myself
4923,,Mental Health/Bullying,that person kill themselves
4924,,Mental Health/Bullying,that person going to kill himself
4925,,Mental Health/Bullying,that person going to kill herself
4926,,Mental Health/Bullying,that person hanging
4927,,Mental Health/Bullying,that person slit wrists
4928,,Mental Health/Bullying,that person jumped
